id,retweet_count,favorite_count
732005617171337216,5514,15182
731285275100512256,1003,3550
731156023742988288,1293,3905
730924654643314689,2015,6254
730573383004487680,2166,5007
730427201120833536,1063,3547
730211855403241472,1070,3895
730196704625098752,1947,4948
729854734790754305,1151,4116
729838605770891264,390,1746
729823566028484608,1268,4051
729463711119904772,2359,5891
729113531270991872,329,1912
728986383096946689,831,3204
728760639972315136,1740,4756
728751179681943552,688,2825
728653952833728512,1054,3368
728409960103686147,2041,5004
728387165835677696,977,3745
728046963732717569,1209,4393
728035342121635841,1691,4642
728015554473250816,1126,4179
727685679342333952,648,3005
727644517743104000,1774,5991
727524757080539137,1246,4543
727314416056803329,759,3390
727286334147182592,822,3098
727175381690781696,1410,3964
727155742655025152,1355,3693
726935089318363137,2501,7014
726887082820554753,1545,3897
726828223124897792,1017,3620
726224900189511680,1165,4487
725842289046749185,2715,7170
725786712245440512,1387,4231
725729321944506368,1822,5279
725458796924002305,626,1435
724983749226668032,1335,3778
724771698126512129,649,2405
724405726123311104,1671,5364
724049859469295616,1806,4397
724046343203856385,572,2702
724004602748780546,1586,4245
723912936180330496,1256,3972
723688335806480385,3000,7800
723673163800948736,906,3064
723179728551723008,1886,5370
722974582966214656,1582,4165
722613351520608256,1657,5049
721503162398597120,1893,4711
721001180231503872,623,2573
720785406564900865,779,3164
720775346191278080,676,2524
720415127506415616,1523,4202
720389942216527872,2551,6491
720340705894408192,990,2918
720059472081784833,1137,3934
720043174954147842,2037,4988
719991154352222208,1768,4914
719704490224398336,1463,4622
719551379208073216,1949,5145
719367763014393856,754,2841
719339463458033665,1262,4488
719332531645071360,969,3476
718971898235854848,1092,3539
718939241951195136,1790,5329
718631497683582976,8179,19147
718613305783398402,490,2472
718540630683709445,1029,2516
718460005985447936,532,2751
718454725339934721,1522,4940
718246886998687744,508,1963
718234618122661888,1015,3943
717841801130979328,610,2500
717790033953034240,1133,2927
717537687239008257,1876,5860
717428917016076293,453,1636
717421804990701568,858,3203
717047459982213120,1960,6389
717009362452090881,988,3307
716802964044845056,1192,4368
716791146589110272,1556,7440
716730379797970944,434,1257
716447146686459905,5975,13289
716439118184652801,214,2410
716285507865542656,1083,2815
716080869887381504,1940,6850
715928423106027520,891,3250
715758151270801409,1453,3785
715733265223708672,1712,4744
715704790270025728,571,2850
715696743237730304,1310,3972
715680795826982913,1643,4393
715360349751484417,1595,5558
715342466308784130,701,3085
715220193576927233,662,2458
715200624753819648,1913,5223
715009755312439296,1255,4238
714982300363173890,1051,3806
714962719905021952,4344,7473
714957620017307648,1426,4197
714631576617938945,1013,3325
714606013974974464,942,3690
714485234495041536,1157,2734
714258258790387713,728,3073
714251586676113411,844,3328
714214115368108032,890,2312
714141408463036416,1423,4384
713919462244790272,796,3350
713909862279876608,544,1949
713900603437621249,752,2884
713761197720473600,1401,4960
713411074226274305,1316,4502
713177543487135744,2881,7344
713175907180089344,1487,4539
712809025985978368,6825,18851
712717840512598017,5074,12549
712668654853337088,1231,4244
712438159032893441,1586,5418
712309440758808576,25,247
712097430750289920,1056,3848
712092745624633345,904,2988
712085617388212225,492,3318
712065007010385924,638,2305
711998809858043904,128,0
711968124745228288,2353,8199
711743778164514816,998,2900
711732680602345472,4185,9010
711694788429553666,18670,33421
711652651650457602,929,3923
711363825979756544,1158,3724
711306686208872448,746,3376
711008018775851008,621,3044
710997087345876993,1400,4643
710844581445812225,702,2591
710833117892898816,544,2736
710658690886586372,571,2356
710609963652087808,2414,4870
710588934686908417,1899,4628
710296729921429505,750,2414
710283270106132480,525,2183
710272297844797440,1268,4614
710269109699739648,1143,2429
710153181850935296,908,2956
710140971284037632,897,2812
710117014656950272,2021,5597
709918798883774466,1084,3046
709901256215666688,101,681
709852847387627521,1218,3580
709566166965075968,1221,3606
709556954897764353,1090,3355
709519240576036864,240,1516
709449600415961088,585,2272
709409458133323776,695,2667
709225125749587968,582,2451
709207347839836162,5919,12807
709198395643068416,653,2471
709179584944730112,677,2040
709158332880297985,423,2074
709042156699303936,1665,4829
708853462201716736,663,1821
708845821941387268,911,3049
708834316713893888,508,1711
708810915978854401,7041,16755
708738143638450176,832,2795
708711088997666817,735,2587
708479650088034305,686,2598
708469915515297792,831,3149
708400866336894977,10265,16282
708356463048204288,1340,3654
708349470027751425,750,2393
708149363256774660,1576,4353
708130923141795840,861,3451
708119489313951744,996,2735
708109389455101952,556,1977
708026248782585858,1956,4447
707995814724026368,1141,3189
707983188426153984,2,51
707969809498152960,982,2756
707776935007539200,969,3337
707741517457260545,625,2531
707738799544082433,2516,4165
707693576495472641,1017,3483
707629649552134146,891,2619
707610948723478529,6478,17277
707420581654872064,708,2317
707411934438625280,607,2332
707387676719185920,1311,3559
707377100785885184,1102,3333
707315916783140866,654,2522
707297311098011648,798,2830
707059547140169728,686,2638
707038192327901184,802,2232
707021089608753152,1394,4162
707014260413456384,601,2341
706904523814649856,8001,14847
706901761596989440,607,2099
706681918348251136,991,3381
706644897839910912,1116,2617
706593038911545345,644,2197
706538006853918722,1452,3527
706516534877929472,1048,3156
706346369204748288,945,3511
706310011488698368,8100,21751
706291001778950144,481,1729
706265994973601792,947,2777
706169069255446529,2258,3972
706166467411222528,1634,5251
706153300320784384,387,1512
705975130514706432,742,3165
705970349788291072,908,3209
705898680587526145,565,2404
705786532653883392,528,1976
705591895322394625,1171,3229
705475953783398401,934,3008
705442520700944385,1657,4511
705428427625635840,1717,3875
705239209544720384,764,3055
705223444686888960,808,2623
705102439679201280,522,2184
705066031337840642,627,2218
704871453724954624,1133,4343
704859558691414016,552,2287
704847917308362754,1559,5185
704819833553219584,1006,2690
704761120771465216,2956,6748
704499785726889984,1029,2982
704491224099647488,81,772
704480331685040129,1087,3455
704364645503647744,3626,8160
704347321748819968,356,1613
704134088924532736,472,1533
704113298707505153,576,1882
704054845121142784,930,2982
703774238772166656,474,1872
703769065844768768,1160,3342
703631701117943808,692,2639
703611486317502464,1554,3928
703425003149250560,1386,3861
703407252292673536,707,2497
703382836347330562,1160,3581
703356393781329922,392,1948
703268521220972544,556,2002
703079050210877440,3146,7534
703041949650034688,12738,26849
702932127499816960,735,2641
702899151802126337,461,1633
702684942141153280,1087,3282
702671118226825216,568,2242
702598099714314240,3502,12427
702539513671897089,975,2933
702332542343577600,1574,3249
702321140488925184,1058,3332
702276748847800320,778,2513
702217446468493312,1365,4886
701981390485725185,1006,3513
701952816642965504,1046,3899
701889187134500865,1411,3605
701805642395348998,1710,3490
701601587219795968,465,2128
701570477911896070,942,2871
701545186879471618,621,2704
701214700881756160,5217,12456
700890391244103680,576,2254
700864154249383937,628,2642
700847567345688576,509,2499
700796979434098688,965,2487
700747788515020802,9514,23316
700518061187723268,808,2663
700505138482569216,587,2329
700462010979500032,1824,4212
700167517596164096,754,2681
700151421916807169,682,2277
700143752053182464,2785,7673
700062718104104960,704,2701
700029284593901568,599,2110
700002074055016451,1365,3381
699801817392291840,971,3119
699788877217865730,513,2276
699779630832685056,1266,2811
699775878809702401,609,1993
699691744225525762,4710,10471
699446877801091073,2664,6063
699434518667751424,523,2209
699423671849451520,334,1395
699413908797464576,631,2110
699370870310113280,450,1927
699323444782047232,879,3220
699088579889332224,648,2280
699079609774645248,672,2497
699072405256409088,1215,3048
699060279947165696,1840,3841
699036661657767936,1218,2654
698989035503689728,1001,3435
698953797952008193,924,2751
698907974262222848,636,2589
698710712454139905,693,2517
698703483621523456,386,1476
698635131305795584,347,1316
698549713696649216,636,2376
698355670425473025,459,1906
698342080612007937,967,2305
698262614669991936,2042,4852
698195409219559425,6101,17080
698178924120031232,757,2862
697995514407682048,338,1548
697990423684476929,1317,3357
697943111201378304,697,2439
697881462549430272,1206,3073
697630435728322560,549,1788
697616773278015490,1030,3222
697596423848730625,1282,3083
697575480820686848,507,2074
697516214579523584,1141,2109
697482927769255936,687,2463
697463031882764288,1418,3483
697270446429966336,1918,4778
697259378236399616,1024,3354
697255105972801536,1184,3084
697242256848379904,682,2565
696900204696625153,1038,3234
696894894812565505,689,2385
696886256886657024,1836,4959
696877980375769088,719,2483
696754882863349760,368,1511
696744641916489729,957,2106
696713835009417216,662,2414
696518437233913856,1736,3976
696490539101908992,145,1236
696488710901260288,1037,2588
696405997980676096,1174,3262
696100768806522880,666,1972
695816827381944320,1186,3066
695794761660297217,792,3228
695767669421768709,763,1901
695629776980148225,2143,4668
695446424020918272,1846,4476
695409464418041856,3649,8824
695314793360662529,1481,3711
695095422348574720,629,2682
695074328191332352,1119,2895
695064344191721472,601,1627
695051054296211456,796,2711
694925794720792577,936,2752
694905863685980160,951,2805
694669722378485760,14690,36484
694356675654983680,292,1530
694352839993344000,631,2078
694342028726001664,487,1597
694329668942569472,513,2040
694206574471057408,2073,4252
694183373896572928,945,3005
694001791655137281,1050,3466
693993230313091072,409,1903
693942351086120961,376,1768
693647888581312512,602,2746
693644216740769793,126,1373
693642232151285760,417,2587
693629975228977152,807,2491
693622659251335168,378,1565
693590843962331137,1993,5154
693582294167244802,260,1681
693486665285931008,649,1811
693280720173801472,1260,3419
693267061318012928,827,2429
693262851218264065,508,2266
693231807727280129,751,2924
693155686491000832,3274,8028
693109034023534592,629,1743
693095443459342336,477,1900
692919143163629568,766,2719
692905862751522816,890,2478
692901601640583168,613,1801
692894228850999298,822,2313
692828166163931137,896,2930
692752401762250755,3707,6954
692568918515392513,1572,4441
692535307825213440,1388,3238
692530551048294401,421,1874
692423280028966913,232,1509
692417313023332352,3531,9517
692187005137076224,837,2579
692158366030913536,799,2181
692142790915014657,401,1676
692041934689402880,1292,3468
692017291282812928,979,2928
691820333922455552,1689,4036
691793053716221953,4307,8301
691756958957883396,1032,2924
691675652215414786,521,1989
691483041324204033,576,2426
691459709405118465,1162,4119
691444869282295808,864,2702
691416866452082688,7796,19708
691321916024623104,671,2618
691096613310316544,894,3015
691090071332753408,340,1746
690989312272396288,2926,6003
690959652130045952,1276,3664
690938899477221376,2010,4194
690932576555528194,1048,3354
690735892932222976,1296,3861
690728923253055490,528,2220
690690673629138944,823,2370
690649993829576704,286,1332
690607260360429569,17,298
690597161306841088,620,2005
690400367696297985,461,1915
690374419777196032,866,3313
690360449368465409,908,2711
690348396616552449,527,1538
690248561355657216,423,1708
690021994562220032,1048,2848
690015576308211712,750,2551
690005060500217858,1722,3736
689999384604450816,378,1455
689993469801164801,461,1489
689977555533848577,457,1395
689905486972461056,704,2482
689877686181715968,1198,3093
689835978131935233,759,2200
689661964914655233,943,3273
689659372465688576,3959,10577
689623661272240129,648,2269
689599056876867584,5641,11859
689557536375177216,466,2090
689517482558820352,1461,3474
689289219123089408,963,2299
689283819090870273,1130,3345
689280876073582592,727,2022
689275259254616065,245,1171
689255633275777024,1106,2612
689154315265683456,1016,3131
689143371370250240,521,2047
688916208532455424,892,2779
688908934925697024,785,2156
688898160958271489,797,2143
688894073864884227,710,2284
688828561667567616,379,1404
688804835492233216,194,980
688789766343622656,671,2257
688547210804498433,716,2659
688519176466644993,736,2364
688385280030670848,4553,9475
688211956440801280,848,2277
688179443353796608,592,2170
688116655151435777,798,2883
688064179421470721,367,1761
687841446767013888,2570,5581
687826841265172480,1145,2787
687818504314159109,968,2542
687807801670897665,725,2436
687732144991551489,678,1796
687704180304273409,859,2476
687664829264453632,516,1981
687494652870668288,586,1937
687480748861947905,246,1631
687476254459715584,545,2024
687460506001633280,551,2092
687399393394311168,633,1935
687317306314240000,9356,20530
687312378585812992,1945,4447
687127927494963200,2337,5557
687124485711986689,514,2206
687109925361856513,2509,5920
687102708889812993,1001,2387
687096057537363968,615,2283
686947101016735744,3260,8801
686760001961103360,1411,3592
686749460672679938,1484,3548
686730991906516992,1223,4224
686683045143953408,823,2874
686618349602762752,1391,3763
686606069955735556,553,1930
686394059078897668,698,1772
686386521809772549,898,3323
686377065986265092,579,2245
686358356425093120,686,2228
686286779679375361,1691,4074
686050296934563840,738,2247
686035780142297088,121,1177
686034024800862208,1179,3170
686007916130873345,425,2538
686003207160610816,650,1861
685973236358713344,536,2147
685943807276412928,608,1662
685906723014619143,2958,7669
685681090388975616,129,2076
685667379192414208,586,2402
685663452032069632,1489,3317
685641971164143616,796,2992
685547936038666240,16012,33640
685532292383666176,1186,3091
685325112850124800,4063,9649
685321586178670592,659,2703
685315239903100929,1084,3413
685307451701334016,453,2117
685268753634967552,1220,3163
685198997565345792,681,2386
685169283572338688,1452,4193
684969860808454144,381,2426
684959798585110529,3205,6954
684940049151070208,1068,3280
684926975086034944,471,3570
684914660081053696,1492,3581
684902183876321280,540,1917
684880619965411328,836,2144
684830982659280897,22106,35750
684800227459624960,1024,2775
684594889858887680,3596,9088
684588130326986752,1447,4189
684567543613382656,1257,3081
684538444857667585,972,2699
684481074559381504,1197,3956
684460069371654144,569,2014
684241637099323392,3360,8329
684225744407494656,213,1254
684222868335505415,1401,3898
684200372118904832,1057,2202
684195085588783105,521,1950
684188786104872960,1201,3561
684177701129875456,676,2054
684147889187209216,1537,3040
684122891630342144,478,2045
684097758874210310,1458,4203
683857920510050305,1141,3876
683852578183077888,352,1969
683849932751646720,988,2662
683834909291606017,1131,2673
683828599284170753,1088,2853
683773439333797890,1383,3408
683742671509258241,3384,6623
683515932363329536,2960,7487
683498322573824003,978,3231
683481228088049664,1016,2700
683462770029932544,688,2473
683449695444799489,1632,3972
683391852557561860,2446,7789
683357973142474752,946,2990
683142553609318400,1063,2935
683111407806746624,930,3466
683098815881154561,673,2206
683078886620553216,574,2025
683030066213818368,749,2199
682962037429899265,16974,37628
682808988178739200,176,1816
682788441537560576,1132,2521
682750546109968385,447,1544
682697186228989953,364,1336
682662431982772225,1100,3120
682638830361513985,612,2106
682429480204398592,1182,3498
682406705142087680,1803,7733
682393905736888321,691,2277
682389078323662849,473,1694
682303737705140231,1007,3113
682259524040966145,1233,4236
682242692827447297,1194,3321
682088079302213632,10077,18644
682059653698686977,1724,5039
682047327939461121,969,3257
682032003584274432,2052,6712
682003177596559360,1563,3197
681981167097122816,1056,2857
681891461017812993,837,2515
681694085539872773,4153,13018
681679526984871937,453,1803
681654059175129088,944,2687
681610798867845120,480,1942
681579835668455424,1329,3622
681523177663676416,5886,14586
681340665377193984,286,1669
681339448655802368,4166,9484
681320187870711809,764,2683
681302363064414209,1854,4017
681297372102656000,976,3269
681281657291280384,1121,3278
681261549936340994,280,1481
681242418453299201,546,1513
681231109724700672,497,2452
681193455364796417,1516,3767
680970795137544192,672,2469
680959110691590145,2043,4654
680940246314430465,1073,3256
680934982542561280,442,2115
680913438424612864,634,2449
680889648562991104,372,1795
680836378243002368,1350,3527
680805554198020098,675,2194
680801747103793152,830,2413
680798457301471234,1057,2892
680609293079592961,720,2684
680583894916304897,1371,3689
680497766108381184,1952,4308
680494726643068929,491,1755
680473011644985345,752,2589
680440374763077632,506,1472
680221482581123072,298,1485
680206703334408192,1198,2887
680191257256136705,509,2183
680176173301628928,1583,3963
680161097740095489,749,2365
680145970311643136,1775,3680
680130881361686529,967,2327
680115823365742593,923,2761
680100725817409536,1406,3638
680085611152338944,9134,13023
680070545539371008,897,2628
679877062409191424,662,2006
679872969355714560,675,2216
679862121895714818,635,2493
679854723806179328,1252,2908
679844490799091713,777,2405
679828447187857408,14269,36884
679777920601223168,1128,3137
679736210798047232,813,2125
679729593985699840,844,2196
679722016581222400,472,1677
679530280114372609,2112,4850
679527802031484928,731,2682
679511351870550016,1285,3421
679503373272485890,1496,3203
679475951516934144,651,2125
679462823135686656,19144,32193
679405845277462528,1222,2404
679158373988876288,8180,21701
679148763231985668,1046,2811
679132435750195208,1173,3006
679111216690831360,2604,6054
679062614270468097,8264,17254
679047485189439488,680,2273
679001094530465792,1241,2868
678991772295516161,1188,2342
678969228704284672,467,1671
678800283649069056,915,2619
678798276842360832,1181,3491
678774928607469569,921,2838
678767140346941444,1380,3586
678764513869611008,481,1658
678755239630127104,3334,7221
678740035362037760,1700,3798
678708137298427904,2457,5667
678675843183484930,1490,2900
678643457146150913,419,2075
678446151570427904,1571,4052
678424312106393600,2582,5555
678410210315247616,1840,4276
678399652199309312,32196,80192
678396796259975168,419,1615
678389028614488064,431,1894
678380236862578688,923,2471
678341075375947776,543,1747
678334497360859136,259,1319
678278586130948096,6146,11561
678255464182861824,368,1610
678023323247357953,388,1947
678021115718029313,6405,13865
677961670166224897,1701,3459
677918531514703872,417,1365
677895101218201600,2111,4892
677716515794329600,986,3092
677700003327029250,1456,3417
677698403548192770,323,1240
677687604918272002,851,2505
677673981332312066,1517,3357
677662372920729601,961,1962
677644091929329666,804,1878
677573743309385728,722,2151
677565715327688705,466,1309
677557565589463040,1165,2461
677547928504967168,3703,6993
677530072887205888,233,1080
677335745548390400,1801,3058
677334615166730240,285,1359
677331501395156992,237,1098
677328882937298944,1516,3662
677314812125323265,533,1654
677301033169788928,407,1246
677269281705472000,713,2009
677228873407442944,1651,3572
677187300187611136,929,2769
676975532580409345,1081,2798
676957860086095872,814,2247
676949632774234114,398,1317
676948236477857792,868,2185
676946864479084545,374,1736
676942428000112642,758,2085
676936541936185344,4947,12791
676916996760600576,1810,2995
676897532954456065,724,2263
676864501615042560,715,2108
676821958043033607,15732,23174
676819651066732545,670,1821
676811746707918848,425,1421
676776431406465024,2033,5028
676617503762681856,973,2915
676613908052996102,199,1086
676606785097199616,440,1889
676603393314578432,384,1165
676593408224403456,2170,4599
676590572941893632,126,919
676588346097852417,793,2328
676582956622721024,280,1205
676575501977128964,1120,2595
676533798876651520,555,1881
676496375194980353,532,1523
676470639084101634,4689,11658
676440007570247681,671,1728
676430933382295552,347,1398
676263575653122048,551,2083
676237365392908289,288,1225
676219687039057920,31115,76018
676215927814406144,584,1748
676191832485810177,1039,2293
676146341966438401,660,1923
676121918416756736,1162,2166
676101918813499392,1163,2823
676098748976615425,1431,3024
676089483918516224,436,1320
675898130735476737,569,1624
675891555769696257,860,2134
675888385639251968,959,2381
675878199931371520,1400,4185
675870721063669760,569,1632
675853064436391936,1297,2693
675849018447167488,145,936
675845657354215424,877,2276
675822767435051008,534,1518
675820929667219457,234,1047
675798442703122432,3399,10271
675781562965868544,470,1629
675740360753160193,344,1166
675710890956750848,817,1892
675707330206547968,687,1977
675706639471788032,97,641
675534494439489536,415,1817
675531475945709568,383,1182
675522403582218240,289,1038
675517828909424640,462,1288
675501075957489664,5822,17130
675497103322386432,1295,3143
675489971617296384,597,1299
675483430902214656,980,1837
675432746517426176,565,1522
675372240448454658,515,1689
675362609739206656,232,1045
675354435921575936,16846,32610
675349384339542016,2257,3906
675334060156301312,1287,2763
675166823650848770,1598,3597
675153376133427200,2580,6261
675149409102012420,1680,3716
675147105808306176,234,939
675146535592706048,304,1187
675145476954566656,903,2127
675135153782571009,492,1290
675113801096802304,783,1947
675111688094527488,252,962
675109292475830276,1130,2788
675047298674663426,325,1056
675015141583413248,1180,2705
675006312288268288,224,982
675003128568291329,467,1554
674999807681908736,1097,2240
674805413498527744,352,855
674800520222154752,858,3012
674793399141146624,1080,2500
674790488185167872,249,1097
674788554665512960,207,815
674781762103414784,1197,1996
674774481756377088,470,1108
674767892831932416,786,1818
674764817387900928,237,785
674754018082705410,446,1360
674752233200820224,462,1450
674743008475090944,548,1394
674742531037511680,50,486
674739953134403584,384,1100
674737130913071104,92,641
674690135443775488,466,1141
674670581682434048,644,1593
674664755118911488,252,913
674646392044941312,493,1432
674644256330530816,265,1020
674638615994089473,577,1674
674632714662858753,573,1495
674606911342424069,96,938
674468880899788800,2022,6196
674447403907457024,353,1054
674436901579923456,393,1107
674422304705744896,534,1430
674416750885273600,140,677
674410619106390016,461,1194
674394782723014656,567,1499
674372068062928900,314,842
674330906434379776,72,558
674318007229923329,515,1404
674307341513269249,6897,11265
674291837063053312,5834,14646
674271431610523648,730,1563
674269164442398721,225,901
674265582246694913,846,1637
674262580978937856,451,1297
674255168825880576,550,1454
674082852460433408,167,752
674075285688614912,284,977
674063288070742018,2185,6324
674053186244734976,1287,3299
674051556661161984,483,1437
674045139690631169,637,1407
674042553264685056,128,717
674038233588723717,409,1092
674036086168010753,209,841
674024893172875264,1204,1770
674019345211760640,300,1122
674014384960745472,631,1554
674008982932058114,345,1189
673956914389192708,947,1931
673919437611909120,367,1157
673906403526995968,1618,3169
673887867907739649,251,926
673716320723169284,736,3055
673715861853720576,2046,3511
673711475735838725,297,1029
673709992831262724,273,841
673708611235921920,284,1072
673707060090052608,386,1092
673705679337693185,400,1242
673700254269775872,559,1428
673697980713705472,1925,3759
673689733134946305,647,1720
673688752737402881,489,1252
673686845050527744,433,1420
673680198160809984,463,1360
673662677122719744,359,1240
673656262056419329,236,712
673636718965334016,355,1091
673612854080196609,718,1588
673583129559498752,357,1177
673580926094458881,269,826
673576835670777856,555,1374
673363615379013632,303,1011
673359818736984064,662,1433
673355879178194945,568,1476
673352124999274496,531,1642
673350198937153538,211,740
673345638550134785,1244,2482
673343217010679808,268,960
673342308415348736,572,1257
673320132811366400,7805,13329
673317986296586240,254,866
673295268553605120,3131,7440
673270968295534593,362,1053
673240798075449344,721,1408
673213039743795200,832,2216
673148804208660480,620,1671
672997845381865473,714,1947
672995267319328768,287,940
672988786805112832,291,975
672984142909456390,538,1244
672980819271634944,988,1803
672975131468300288,898,1655
672970152493887488,353,934
672968025906282496,538,1302
672964561327235073,630,1402
672902681409806336,496,1346
672898206762672129,423,896
672884426393653248,829,1524
672834301050937345,556,1300
672828477930868736,488,1237
672640509974827008,317,963
672622327801233409,484,1281
672614745925664768,572,1206
672609152938721280,385,1100
672604026190569472,396,1099
672594978741354496,602,1317
672591762242805761,332,938
672591271085670400,179,712
672538107540070400,358,1019
672523490734551040,167,628
672488522314567680,434,1099
672482722825261057,590,1120
672481316919734272,124,710
672475084225949696,691,1416
672466075045466113,529,1338
672272411274932228,3318,6387
672267570918129665,609,1481
672264251789176834,331,1124
672256522047614977,1521,2782
672254177670729728,729,1414
672248013293752320,597,1705
672245253877968896,155,675
672239279297454080,318,882
672231046314901505,988,1805
672222792075620352,208,774
672205392827572224,1135,2229
672169685991993344,364,1002
672160042234327040,353,863
672139350159835138,686,1721
672125275208069120,1125,2364
672095186491711488,364,991
672082170312290304,357,930
672068090318987265,510,1278
671896809300709376,4095,8395
671891728106971137,564,1315
671882082306625538,1359,3422
671879137494245376,662,1397
671874878652489728,546,1233
671866342182637568,485,1103
671855973984772097,434,893
671789708968640512,3435,6981
671768281401958400,498,1178
671763349865160704,900,1653
671744970634719232,755,1337
671743150407421952,233,738
671735591348891648,743,1427
671729906628341761,4282,8392
671561002136281088,7110,12649
671550332464455680,206,901
671547767500775424,584,1332
671544874165002241,1032,1949
671542985629241344,555,1080
671538301157904385,389,920
671536543010570240,397,1156
671533943490011136,568,1011
671528761649688577,258,834
671520732782923777,522,1383
671518598289059840,289,939
671511350426865664,700,1589
671504605491109889,3504,6912
671497587707535361,438,901
671488513339211776,464,999
671486386088865792,195,572
671485057807351808,228,754
671390180817915904,733,1426
671362598324076544,291,1089
671357843010908160,147,395
671355857343524864,114,477
671347597085433856,421,944
671186162933985280,207,728
671182547775299584,338,1105
671166507850801152,346,863
671163268581498880,1077,1644
671159727754231808,80,367
671154572044468225,216,702
671151324042559489,152,660
671147085991960577,214,658
671141549288370177,646,1138
671138694582165504,396,908
671134062904504320,189,737
671122204919246848,2483,3445
671115716440031232,765,1355
670995969505435648,290,1092
670842764863651840,8537,24272
670840546554966016,193,581
670838202509447168,681,1090
670833812859932673,120,435
670832455012716544,212,721
670826280409919488,3981,5458
670823764196741120,186,762
670822709593571328,93,599
670815497391357952,1514,3130
670811965569282048,268,1112
670807719151067136,485,1145
670804601705242624,940,1930
670803562457407488,87,339
670797304698376195,234,728
670792680469889025,272,818
670789397210615808,238,654
670786190031921152,199,597
670783437142401025,382,813
670782429121134593,757,1541
670780561024270336,285,777
670778058496974848,72,324
670764103623966721,414,1057
670755717859713024,109,433
670733412878163972,503,945
670727704916926465,353,815
670717338665226240,485,1184
670704688707301377,367,764
670691627984359425,241,586
670679630144274432,276,741
670676092097810432,41,243
670668383499735048,4933,10540
670474236058800128,729,1487
670468609693655041,85,349
670465786746662913,539,955
670452855871037440,202,540
670449342516494336,643,1180
670444955656130560,1949,6632
670442337873600512,195,634
670435821946826752,507,1036
670434127938719744,633,1378
670433248821026816,111,324
670428280563085312,612,1359
670427002554466305,158,517
670421925039075328,620,1285
670420569653809152,309,620
670417414769758208,314,561
670411370698022913,875,2000
670408998013820928,220,552
670403879788544000,152,422
670385711116361728,202,552
670374371102445568,267,741
670361874861563904,65,324
670338931251150849,107,418
670319130621435904,1205,3824
670303360680108032,130,426
670290420111441920,279,695
670093938074779648,327,1009
670086499208155136,246,689
670079681849372674,1207,2199
670073503555706880,771,1558
670069087419133954,232,615
670061506722140161,331,750
670055038660800512,326,660
670046952931721218,170,640
670040295598354432,110,748
670037189829525505,269,584
670003130994700288,92,330
669993076832759809,83,319
669972011175813120,155,441
669970042633789440,59,301
669942763794931712,158,496
669926384437997569,99,367
669923323644657664,54,230
669753178989142016,391,802
669749430875258880,65,261
669684865554620416,88,507
669683899023405056,110,383
669682095984410625,131,347
669680153564442624,284,656
669661792646373376,425,795
669625907762618368,1788,3479
669603084620980224,357,938
669597912108789760,149,507
669583744538451968,913,1477
669573570759163904,137,429
669571471778410496,998,1572
669567591774625800,55,230
669564461267722241,121,378
669393256313184256,75,359
669375718304980992,717,1317
669371483794317312,177,492
669367896104181761,149,453
669363888236994561,222,613
669359674819481600,121,367
669354382627049472,1258,2663
669353438988365824,259,629
669351434509529089,179,430
669328503091937280,413,1006
669327207240699904,114,567
669324657376567296,205,494
669216679721873412,401,1180
669214165781868544,161,432
669203728096960512,466,993
669037058363662336,307,646
669015743032369152,370,732
669006782128353280,243,568
669000397445533696,6252,20584
668994913074286592,225,434
668992363537309700,338,731
668989615043424256,325,669
668988183816871936,460,883
668986018524233728,165,547
668981893510119424,301,530
668979806671884288,342,783
668975677807423489,571,1283
668967877119254528,22,145
668960084974809088,235,694
668955713004314625,71,273
668932921458302977,58,260
668902994700836864,100,313
668892474547511297,148,391
668872652652679168,297,517
668852170888998912,164,448
668826086256599040,134,428
668815180734689280,263,564
668779399630725120,367,695
668655139528511488,216,520
668645506898350081,518,872
668643542311546881,522,863
668641109086707712,531,1058
668636665813057536,481,1027
668633411083464705,1594,2761
668631377374486528,310,700
668627278264475648,111,311
668625577880875008,129,381
668623201287675904,748,1403
668620235289837568,40,196
668614819948453888,312,606
668587383441514497,1054,1653
668567822092664832,52,240
668544745690562560,217,504
668542336805281792,211,446
668537837512433665,72,248
668528771708952576,219,450
668507509523615744,101,318
668496999348633600,128,403
668484198282485761,231,417
668480044826800133,144,449
668466899341221888,504,870
668297328638447616,294,612
668291999406125056,29,237
668286279830867968,135,494
668274247790391296,228,810
668268907921326080,232,546
668256321989451776,592,1281
668248472370458624,472,957
668237644992782336,2786,6083
668226093875376128,102,293
668221241640230912,192,504
668204964695683073,190,549
668190681446379520,193,643
668171859951755264,189,478
668154635664932864,302,482
668142349051129856,277,565
668113020489474048,234,658
667937095915278337,772,1232
667924896115245057,109,293
667915453470232577,55,203
667911425562669056,296,480
667902449697558528,369,836
667886921285246976,1051,1851
667885044254572545,469,803
667878741721415682,115,384
667873844930215936,392,618
667866724293877760,1007,2965
667861340749471744,75,236
667832474953625600,61,288
667806454573760512,481,1037
667801013445750784,95,322
667793409583771648,322,687
667782464991965184,241,402
667773195014021121,55,232
667766675769573376,210,433
667728196545200128,146,371
667724302356258817,312,470
667550904950915073,34,0
667550882905632768,32,0
667549055577362432,2214,5665
667546741521195010,121,332
667544320556335104,511,847
667538891197542400,64,199
667534815156183040,509,806
667530908589760512,232,457
667524857454854144,1082,1657
667517642048163840,188,362
667509364010450944,2067,6651
667502640335572993,216,527
667495797102141441,261,507
